X,Y
0.24742606345259932,1.242362786532648
0.0929900616754864,-1.0995473028580771
0.6117633730611934,-1.1232374263760427
0.06066207353409203,3.3857405690380626
0.661033428056487,1.728117433327812
0.7551577777762973,-1.369451783169614
0.1108689009726389,0.8980118464119328
0.04305584439252108,-2.2262145419837958
0.41441747385528926,-0.5562664594136513
0.9886292556467801,1.9619514703606318
0.9691986896521037,-0.6263467009740622
0.2569715315483323,0.5094613042891417
0.5587621088187327,1.1544492486191924
0.24234797627896887,0.5861272825146137
0.3220202913705963,0.748214865357532
0.8913597500207927,-2.9606919288034037
0.9461136638059269,0.12690627827044415
0.7225393133470608,0.5556013260594689
0.9284743708673943,1.0388672939270538
0.9960870122797093,-0.16656046014539044
0.24942229549093442,0.36649763201727853
0.06229007095637107,-1.3528755034737139
0.9447902742443819,0.9377389161042285
0.6502858667261177,-2.9472660220909868
0.32167568004316816,2.7295149293145107
0.08336383502259281,1.15493467819348
0.2192436119196569,0.8611528643789784
0.0841779096255445,2.2882256127200344
0.0521392697895563,-2.1012939944395366
0.20525021757041706,-2.692608112316423
0.07793889220775008,-0.6436118003864558
0.34327243963884213,4.335529123557123
0.13835669624356384,-0.5487756620861776
0.5868425052662808,1.1739358275752099
0.0005218477242485697,-0.12864057296350864
0.2946091943531848,4.429643677513709
0.1902443655191406,2.5560308741322353
0.1426988507714395,0.2998244757631973
0.984581654920668,-2.2467118515021123
0.2873962140051616,-2.68923695585331
0.46693559933159745,1.2392967708575846
0.2873480527458856,-1.365740186346001
0.9544798802624516,-0.411924266946883
0.5994698063458247,-3.135048436345742
0.49908403034394144,-2.1788356630243273
0.6981694312809323,0.6680566729148488
0.4297513746804419,0.9287180099116481
0.0028791957654529243,2.2481806278197163
0.6956714642714895,0.4904597481051588
0.6426426385387284,-1.2877473732304585
0.10503512812921612,1.0850162125445777
0.27427429077685017,2.971048525529291
0.580971439685691,1.0269445283397935
0.714751861936207,1.423152562816482
0.601132935060771,-0.054411202601457875
0.10603162133616628,1.8988912758126524
0.678769419672002,0.5733234583732142
0.7167829919689184,-0.15008710926287752
0.650349138042213,0.6069155036341964
0.4472612319408721,-1.950841224280317
0.04509843138835257,-0.3708358953326317
0.5128422332730455,0.05048888414899889
0.4769777722647527,-2.7140054435475514
0.48603696797775864,0.37235091778336854
0.9078674922861568,-2.105553914879533
0.5185674856795272,-0.754767508750285
0.5429930440398747,-1.2260205487063234
0.48367261008216533,-0.7048653383129664
0.08342489317534907,0.2542452619524478
0.4511670814650667,0.3639460376486236
0.16590093802247963,1.0687196353753043
0.003962020764513907,-0.5790259292322064
0.2944604397840871,-2.9784123951655266
0.5567663859656712,-0.03544886836481798
0.8662402031961993,-2.9006389871134823
0.2094489509055537,-0.15944169081399734
0.5209976648368478,-1.002413600844429
0.5036673777374366,-3.1615653043903498
0.036075377353291804,1.3151987929128672
0.8956937591098099,-1.490410903077221
0.6608732231886506,1.9066730167419188
0.89910802237672,-4.310851570502926
0.1133798161053049,-0.09073296524204369
0.9857766241667669,0.1858243691297067
0.5358729053321598,1.016985908189315
0.6577050771339404,0.8622506409346617
0.3792122554669257,1.4190588113125635
0.7336187647672007,2.959353936554227
0.6585730158780919,1.607979715241955
0.8377999252222894,4.375631372062974
0.10738394305231158,-1.8150496954807933
0.6247923429729928,-3.6509058462752138
0.8224073489702707,-0.41636287415068257
0.6956573245001446,0.931907857676372
0.8871736273566331,-1.3883585527165028
0.746364303167307,0.27490839785371185
0.5494494033674495,-1.8177500756938043
0.41345499397355456,2.334282427689078
0.756113179497705,-0.21186729949418262
0.9060327750071079,1.6102873430399585
