X,Y
0.24742606345259932,3.222475190841232
0.0929900616754864,2.725928144353892
0.6117633730611934,3.885316595106292
0.06066207353409203,3.02351983436691
0.661033428056487,4.196187904116229
0.7551577777762973,4.360654403979197
0.1108689009726389,3.629296447007569
0.04305584439252108,3.13828121414144
0.41441747385528926,3.3927122949549258
0.9886292556467801,5.386864224193833
0.9691986896521037,4.527363956757063
0.2569715315483323,3.8472717746122487
0.5587621088187327,4.526185493181653
0.24234797627896887,3.688021944096465
0.3220202913705963,3.6056155239379115
0.8913597500207927,5.010481572615825
0.9461136638059269,4.973601476636594
0.7225393133470608,4.691531257165784
0.9284743708673943,4.93996887137302
0.9960870122797093,4.554817198864718
0.24942229549093442,4.1379801981928255
0.06229007095637107,2.707925753203561
0.9447902742443819,4.981766107435779
0.6502858667261177,4.634593650168443
0.32167568004316816,3.9377370776154503
0.08336383502259281,3.0163373297284757
0.2192436119196569,3.329167574993629
0.0841779096255445,3.801220820112168
0.0521392697895563,2.933085586659402
0.20525021757041706,3.1911864157942733
0.07793889220775008,3.002270613230566
0.34327243963884213,3.67665644852093
0.13835669624356384,3.3122885352076192
0.5868425052662808,4.444863931143325
0.0005218477242485697,2.831497676530221
0.2946091943531848,3.8394503998716685
0.1902443655191406,3.2967162526622924
0.1426988507714395,2.8374990867776178
0.984581654920668,5.013768867370679
0.2873962140051616,3.847428384085836
0.46693559933159745,4.097043924927761
0.2873480527458856,4.149328242820127
0.9544798802624516,4.751126184932397
0.5994698063458247,4.302607650125441
0.49908403034394144,3.555825738194752
0.6981694312809323,4.481637060500003
0.4297513746804419,4.35284023316886
0.0028791957654529243,2.066910011263607
0.6956714642714895,4.115897194716134
0.6426426385387284,4.41424976091608
0.10503512812921612,2.8268455501035428
0.27427429077685017,3.774021940175566
0.580971439685691,4.355413740267689
0.714751861936207,4.3665087397944955
0.601132935060771,4.710047039265513
0.10603162133616628,3.8905255652621076
0.678769419672002,4.777629562476332
0.7167829919689184,4.144470697195199
0.650349138042213,4.048768373012699
0.4472612319408721,3.7990063575257302
0.04509843138835257,3.0592296059471646
0.5128422332730455,4.187548996744005
0.4769777722647527,3.988075063573926
0.48603696797775864,4.377503343689533
0.9078674922861568,4.59934232556793
0.5185674856795272,3.547108618905284
0.5429930440398747,4.347240475610801
0.48367261008216533,4.127832768341875
0.08342489317534907,2.7334852314684146
0.4511670814650667,4.112412026145544
0.16590093802247963,3.0929266019749377
0.003962020764513907,3.0886904046319357
0.2944604397840871,3.7022000231349903
0.5567663859656712,4.1350373066235715
0.8662402031961993,4.332078282174785
0.2094489509055537,3.9672572505827097
0.5209976648368478,3.982148619376342
0.5036673777374366,4.006164166626281
0.036075377353291804,2.987288508772242
0.8956937591098099,4.714161106629528
0.6608732231886506,4.403538261140908
0.89910802237672,4.755709638236602
0.1133798161053049,3.392191970759196
0.9857766241667669,4.830104170622339
0.5358729053321598,4.026019408344906
0.6577050771339404,4.1835485077493395
0.3792122554669257,3.213925608338353
0.7336187647672007,4.100073883128015
0.6585730158780919,4.352670602524263
0.8377999252222894,4.754020884295895
0.10738394305231158,3.352016156728357
0.6247923429729928,4.425644102617142
0.8224073489702707,4.55679419778674
0.6956573245001446,4.795851137205727
0.8871736273566331,4.892305055917208
0.746364303167307,4.409979837092322
0.5494494033674495,4.414393088179562
0.41345499397355456,3.329843814647322
0.756113179497705,4.182838625718598
0.9060327750071079,4.792615551820054
